property_type,place_with_parent_names,region,lat-lon,area_m2,price_usd
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.943142,-43.945957",70.0,"$131,061.59"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sagrada Família|,Southeast,"-19.903564,-43.926636",88.0,"$96,735.94"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Betânia|,Southeast,"-19.958912,-43.982014",85.0,"$123,260.31"
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.873545,-43.937592",76.0,"$109,217.99"
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.940869,-43.947269",134.0,"$457,554.45"
apartment,|Brasil|Minas Gerais|Uberlândia|,Southeast,"-18.916317,-48.261509",87.0,"$106,097.48"
apartment,|Brasil|Minas Gerais|Belo Horizonte|São Pedro|,Southeast,"-19.94169,-43.936523",79.0,"$140,423.14"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.958302,-43.937965",86.0,"$196,592.39"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Centro|,Southeast,"-19.930971,-43.94487",64.0,"$171,628.28"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Barro Preto|,Southeast,"-19.934652,-43.932949",110.0,"$305,810.39"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sagrada Família|,Southeast,,95.0,"$112,338.51"
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.938681,-43.974945",75.0,"$98,296.19"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Nova|,Southeast,"-19.892237,-43.927166",150.0,"$405,666.85"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Jardim|,Southeast,,95.0,"$174,748.79"
apartment,|Brasil|Minas Gerais|Poços de Caldas|,Southeast,"-21.7821202,-46.5513747",110.0,"$116,785.55"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Prado|,Southeast,"-19.925079,-43.96394",72.0,"$180,989.82"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.975049,-43.966986",127.0,"$228,421.64"
apartment,|Brasil|Minas Gerais|Belo Horizonte|São Bento|,Southeast,"-19.959841,-43.946693",105.0,"$165,387.25"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sagrada Família|,Southeast,"-19.90064,-43.917446",110.0,"$205,953.94"
apartment,|Brasil|Minas Gerais|Contagem|,Southeast,"-19.921576,-44.084366",79.0,"$106,721.58"
house,|Brasil|Minas Gerais|Nova Lima|,Southeast,"-20.108986,-43.905514",56.0,"$78,012.85"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Jardim|,Southeast,"-19.943684,-43.951855",95.0,"$152,905.19"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Jardim|,Southeast,"-19.944471,-43.950581",95.0,"$124,820.57"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Nova|,Southeast,"-19.88798,-43.923397",180.0,"$277,725.76"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Lourdes|,Southeast,"-19.930971,-43.94487",85.0,"$280,916.60"
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.943071,-43.942486",154.0,"$524,246.39"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Silveira|,Southeast,"-19.894373,-43.928837",118.0,"$216,875.74"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Funcionários|,Southeast,"-19.926346,-43.925022",119.0,"$451,226.36"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Serra|,Southeast,"-19.941496,-43.922215",80.0,"$99,856.45"
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.965567,-43.950832",100.0,"$137,302.62"
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.943827,-43.947845",62.0,"$165,387.25"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Savassi|,Southeast,"-19.932624,-43.931875",85.0,"$367,882.73"
house,|Brasil|Minas Gerais|Poços de Caldas|,Southeast,"-21.8020765,-46.5410008",120.0,"$101,003.72"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Luxemburgo|,Southeast,"-19.944471,-43.950581",95.0,"$154,465.45"
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.941673,-43.945938",136.0,"$296,448.85"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.970257,-43.969566",115.0,"$156,025.71"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.953047,-43.934128",73.0,"$234,038.56"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Nova|,Southeast,"-19.88875,-43.924835",85.0,"$177,869.31"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Serra|,Southeast,"-19.941496,-43.922215",85.0,"$99,856.45"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.972874,-43.971378",120.0,"$232,478.31"
house,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.898521,-43.928757",120.0,"$187,230.85"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Lourdes|,Southeast,"-19.930971,-43.94487",92.0,"$343,256.56"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.973657,-43.976293",150.0,"$183,174.18"
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.906464,-43.978733",70.0,"$74,892.34"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Centro|,Southeast,"-19.916334,-43.939255",106.0,"$90,494.91"
apartment,|Brasil|Minas Gerais|Belo Horizonte|São Pedro|,Southeast,"-19.945929,-43.940456",70.0,"$143,543.65"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Santo Agostinho|,Southeast,"-19.929045,-43.966324",119.0,"$364,476.06"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Funcionários|,Southeast,"-19.926687,-43.929653",85.0,"$234,038.56"
apartment,|Brasil|Minas Gerais|Nova Lima|Vila da Serra|,Southeast,"-20.108986,-43.905514",53.0,"$154,130.93"
apartment,|Brasil|Minas Gerais|Uberlândia|,Southeast,"-18.919312,-48.238033",92.0,"$110,778.25"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Serra|,Southeast,"-19.938754,-43.916792",95.0,"$99,856.45"
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.915682,-43.923225",64.0,"$127,316.98"
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.869417,-43.923409",64.0,"$81,133.37"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.944925,-43.93055",190.0,"$268,364.22"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.970627,-43.972694",180.0,"$202,521.37"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Gutierrez|,Southeast,"-19.930624,-43.957472",155.0,"$450,914.31"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.970627,-43.972694",120.0,"$199,712.91"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sagrada Família|,Southeast,"-19.9042,-43.927914",130.0,"$149,784.68"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Padre Eustáquio|,Southeast,"-19.914993,-43.976551",80.0,"$156,025.71"
apartment,|Brasil|Minas Gerais|Nova Lima|,Southeast,"-20.108986,-43.905514",85.0,"$143,543.65"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Carlos Prates|,Southeast,"-19.910908,-43.960365",120.0,"$209,074.45"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.956665,-43.938538",142.0,"$277,725.76"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,,110.0,"$165,387.25"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.96529,-43.936523",60.0,"$109,217.99"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.9519,-43.9352",160.0,"$402,546.33"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Anchieta|,Southeast,"-19.950022,-43.926086",165.0,"$280,846.28"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Anchieta|,Southeast,"-19.949463,-43.922607",143.0,"$240,279.59"
apartment,|Brasil|Minas Gerais|Belo Horizonte|São Pedro|,Southeast,,140.0,"$209,074.45"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Serra|,Southeast,"-19.939301,-43.915373",120.0,"$224,677.02"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Funcionários|,Southeast,"-19.934652,-43.932949",165.0,"$358,859.13"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Lourdes|,Southeast,"-19.919079,-43.944191",187.0,"$402,546.33"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.952535,-43.934476",185.0,"$265,243.71"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Centro|,Southeast,"-19.916334,-43.939255",106.0,"$90,494.91"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Jardim|,Southeast,,85.0,"$190,351.36"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Serra|,Southeast,"-19.941496,-43.922215",86.0,"$171,628.28"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Ouro Preto|,Southeast,"-19.87307,-43.991089",56.0,"$87,374.39"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Luxemburgo|,Southeast,"-19.950857,-43.955969",100.0,"$171,628.28"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.978519,-43.977764",108.0,"$199,712.91"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Serra|,Southeast,"-19.943078,-43.92006",120.0,"$124,820.57"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,,85.0,"$156,025.71"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Funcionários|,Southeast,"-19.928936,-43.935802",128.0,"$361,979.65"
apartment,|Brasil|Minas Gerais|Belo Horizonte|São Lucas|,Southeast,"-19.929104,-43.917801",140.0,"$152,905.19"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Funcionários|,Southeast,"-19.934652,-43.932949",72.0,"$280,846.28"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.971397,-43.965988",97.0,"$249,641.14"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Jardim América|,Southeast,"-19.935228,-43.974903",58.0,"$84,253.88"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Jardim|,Southeast,"-19.948219,-43.955166",90.0,"$258,066.52"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,,127.0,"$245,740.49"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Santo Agostinho|,Southeast,"-19.927013,-43.94907",63.0,"$197,778.19"
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-20.108986,-43.905514",63.0,"$177,869.31"
house,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.944958,-43.945988",222.0,"$343,256.56"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Serra|,Southeast,"-19.939977,-43.91796",122.0,"$210,884.35"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Jardim|,Southeast,"-19.95171,-43.949955",110.0,"$113,898.77"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Centro|,Southeast,,90.0,"$131,061.59"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Funcionários|,Southeast,"-19.934652,-43.932949",90.0,"$340,136.05"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Funcionários|,Southeast,"-19.925463,-43.923782",110.0,"$156,025.71"
house,|Brasil|Minas Gerais|Poços de Caldas|,Southeast,"-21.8288545,-46.5630703",100.0,"$85,221.89"
apartment,|Brasil|Minas Gerais|Uberlândia|,Southeast,"-18.913105,-48.267548",101.0,"$152,136.86"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Serra|,Southeast,"-19.933561,-43.917446",120.0,"$152,905.19"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Funcionários|,Southeast,"-19.934652,-43.932949",105.0,"$180,989.82"
apartment,|Brasil|Minas Gerais|Belo Horizonte|São Pedro|,Southeast,"-19.950008,-43.938229",173.0,"$199,712.91"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Grajaú|,Southeast,"-19.940578,-43.964821",58.0,"$112,338.51"
house,|Brasil|Minas Gerais|Poços de Caldas|,Southeast,"-18.512178,-44.5550308",180.0,"$138,880.12"
house,|Brasil|Minas Gerais|Belo Horizonte|Sagrada Família|,Southeast,,236.0,"$271,484.74"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.977613,-43.966965",115.0,"$174,748.79"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Funcionários|,Southeast,"-19.925463,-43.923782",90.0,"$308,930.91"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Betânia|,Southeast,"-19.958912,-43.982014",85.0,"$109,217.99"
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.947404,-43.946639",80.0,"$140,423.14"
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.938198,-43.946545",185.0,"$305,810.39"
apartment,|Brasil|Minas Gerais|Uberlândia|,Southeast,,95.0,"$140,423.14"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Santo Agostinho|,Southeast,"-19.934652,-43.932949",200.0,"$405,666.85"
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.943851,-43.945972",105.0,"$121,700.05"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.957698,-43.936751",216.0,"$390,064.28"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.976885,-43.963729",89.0,"$96,735.94"
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,,75.0,"$140,423.14"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.968153,-43.969856",137.0,"$234,038.56"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Santa Lúcia|,Southeast,"-19.959841,-43.946693",190.0,"$499,282.28"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Nova Suíssa|,Southeast,"-19.93327,-43.980473",80.0,"$93,615.42"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Lourdes|,Southeast,"-19.930971,-43.94487",64.0,"$190,039.31"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Funcionários|,Southeast,"-19.924559,-43.922157",238.0,"$156,025.71"
apartment,|Brasil|Minas Gerais|Belo Horizonte|São Pedro|,Southeast,"-19.950008,-43.938229",95.0,"$148,224.42"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Funcionários|,Southeast,"-19.934652,-43.932949",98.0,"$380,702.73"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Funcionários|,Southeast,"-19.929073,-43.928181",241.0,"$397,865.56"
house,|Brasil|Minas Gerais|Contagem|,Southeast,"-19.888458,-44.093655",196.0,"$430,630.96"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,,105.0,"$152,905.19"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.971008,-43.968487",91.0,"$152,905.19"
house,|Brasil|Minas Gerais|Belo Horizonte|Funcionários|,Southeast,"-19.93516,-43.926449",110.0,"$312,051.42"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Lourdes|,Southeast,"-19.917288,-43.93536",178.0,"$308,930.91"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Santa Efigênia|,Southeast,"-19.924851,-43.911072",63.0,"$121,700.05"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Gutierrez|,Southeast,"-19.940382,-43.956802",95.0,"$134,182.11"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Floresta|,Southeast,"-19.902693,-43.941296",96.0,"$101,416.71"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Ouro Preto|,Southeast,"-19.874454,-43.989162",57.0,"$91,887.28"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Luxemburgo|,Southeast,,120.0,"$243,400.11"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Lourdes|,Southeast,"-19.922695,-43.950626",147.0,"$121,700.05"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Luxemburgo|,Southeast,"-19.944889,-43.951225",110.0,"$124,820.57"
apartment,|Brasil|Minas Gerais|Uberlândia|,Southeast,"-18.919431,-48.274806",164.0,"$218,435.99"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Luxemburgo|,Southeast,"-19.949526,-43.958916",145.0,"$279,286.02"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.972874,-43.971378",68.0,"$106,097.48"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.961142,-43.965134",105.0,"$121,700.05"
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,,210.0,"$285,608.18"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.968262,-43.968708",100.0,"$160,706.48"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Serra|,Southeast,"-19.935469,-43.920742",120.0,"$115,459.02"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.950769,-43.936256",78.0,"$177,869.31"
apartment,|Brasil|Minas Gerais|Juiz de Fora|,Southeast,"-21.778398,-43.359019",116.0,"$149,784.68"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.969545,-43.970921",120.0,"$149,784.68"
apartment,|Brasil|Minas Gerais|Juiz de Fora|,Southeast,"-21.766726,-43.347515",132.0,"$124,820.57"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.941578,-43.930614",110.0,"$135,742.37"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.972874,-43.971378",148.0,"$305,810.39"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Planalto|,Southeast,"-19.823643,-43.947685",60.0,"$93,303.37"
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.943827,-43.947845",140.0,"$168,507.77"
apartment,|Brasil|Minas Gerais|Nova Lima|Vila da Serra|,Southeast,"-20.108986,-43.905514",136.0,"$421,269.42"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.97974,-43.974335",107.0,"$171,628.28"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.968262,-43.968708",131.0,"$265,243.71"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.968262,-43.968708",70.0,"$112,338.51"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Funcionários|,Southeast,"-19.934652,-43.932949",102.0,"$343,256.56"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Santa Efigênia|,Southeast,"-19.919943,-43.914608",70.0,"$102,976.97"
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.933819,-43.976162",109.0,"$187,230.85"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Jardim|,Southeast,"-19.944471,-43.950581",135.0,"$143,543.65"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.964027,-43.966702",215.0,"$249,641.14"
apartment,|Brasil|Minas Gerais|Belo Horizonte|São Bento|,Southeast,"-19.964045,-43.950996",180.0,"$265,243.71"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sagrada Família|,Southeast,"-19.896973,-43.926655",61.0,"$84,253.88"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.956658,-43.939302",94.0,"$171,628.28"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sagrada Família|,Southeast,"-19.908415,-43.921181",70.0,"$138,862.88"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Luxemburgo|,Southeast,,100.0,"$187,230.85"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.968262,-43.968708",114.0,"$201,273.16"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Luxemburgo|,Southeast,"-19.94371,-43.951164",113.0,"$268,364.22"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.956898,-43.936726",198.0,"$446,233.53"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Manacás|,Southeast,"-19.899012,-43.994213",63.0,"$92,055.17"
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.885498,-43.935165",196.0,"$131,061.59"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Barro Preto|,Southeast,"-19.923254,-43.950832",242.0,"$218,435.99"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Nova Granada|,Southeast,"-19.942764,-43.966328",63.0,"$114,722.89"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,,135.0,"$134,182.11"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Luxemburgo|,Southeast,"-19.946686,-43.955537",104.0,"$246,520.62"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.969545,-43.970921",95.0,"$143,543.65"
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.872505,-43.921589",72.0,"$99,856.45"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sagrada Família|,Southeast,"-19.908415,-43.921181",70.0,"$99,856.45"
apartment,|Brasil|Minas Gerais|Belo Horizonte|São Bento|,Southeast,"-19.960369,-43.948536",100.0,"$168,507.77"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Anchieta|,Southeast,"-19.944796,-43.930565",120.0,"$246,520.62"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Gutierrez|,Southeast,,200.0,"$296,448.85"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Padre Eustáquio|,Southeast,"-19.917025,-43.974483",174.0,"$327,653.99"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.950769,-43.936256",227.0,"$405,666.85"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Jardim|,Southeast,"-19.944471,-43.950581",115.0,"$199,712.91"
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-20.108986,-43.905514",115.0,"$279,286.02"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Calafate|,Southeast,"-19.925687,-43.967714",203.0,"$221,556.51"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.970627,-43.972694",58.0,"$86,750.29"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Nova|,Southeast,"-19.885065,-43.922215",75.0,"$102,976.97"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Nova Suíssa|,Southeast,"-19.925945,-43.978376",75.0,"$106,097.48"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Santa Efigênia|,Southeast,,95.0,"$327,653.99"
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.869417,-43.923409",65.0,"$84,253.88"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.970627,-43.972694",120.0,"$190,351.36"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Gutierrez|,Southeast,"-19.936554,-43.957184",140.0,"$343,256.56"
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.872505,-43.921589",72.0,"$98,296.19"
apartment,|Brasil|Minas Gerais|Poços de Caldas|,Southeast,"-21.7838312,-46.5508915",153.0,"$236,727.47"
apartment,|Brasil|Minas Gerais|Uberlândia|,Southeast,"-18.926245,-48.253717",101.0,"$121,700.05"
apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,,110.0,"$149,784.68"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Centro|,Southeast,"-19.929073,-43.928181",100.0,"$99,856.45"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.947473,-43.932471",142.0,"$243,400.11"
apartment,|Brasil|Minas Gerais|Uberlândia|,Southeast,"-18.922715,-48.271857",184.0,"$294,248.34"
apartment,|Brasil|Minas Gerais|Nova Lima|Vila da Serra|,Southeast,"-19.976856,-43.936199",56.0,"$171,628.28"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Luxemburgo|,Southeast,"-19.949526,-43.958916",140.0,"$390,064.28"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Nova Granada|,Southeast,"-19.939289,-43.969303",90.0,"$96,423.89"
apartment,|Brasil|Minas Gerais|Belo Horizonte|Jaraguá|,Southeast,"-19.871712,-43.952068",92.0,"$106,347.12"
apartment,|Brasil|Minas Gerais|Juiz de Fora|,Southeast,"-21.786143,-43.343259",84.0,"$112,338.51"
apartment,|Brasil|Minas Gerais|Belo Horizonte|São Pedro|,Southeast,"-19.943165,-43.935364",130.0,"$305,810.39"
